,Unnamed: 0,Unnamed: 0.1,ID,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR,HitCategory,PngFile
3256,3256,3256,3256,HIP117795,3.8839949999999996,2,1625.740134,0.0202364568999648,[-3.883995  3.721365],[1625.741176 1625.739092],spliced_blc0001020304050607_guppi_57752_76405_HIP117795_0015.gpuspec.0000.h5,[13.614342 13.701329],None,HIP117795_3256.png
3257,3257,3257,3257,HIP102766,0.009853,2,1549.2897914999999,0.02024482085989927,[0.009853 0.009853],[1549.298973 1549.28061 ],spliced_blc0001020304050607_guppi_57545_36529_HIP102766_0050.gpuspec.0000.h5,[73.377755 66.932416],None,HIP102766_3257.png
3258,3258,3258,3258,HIP51459,0.108383,2,1574.459509,0.020256729460143102,[-0.108383 -0.108383],[1574.468489 1574.450529],spliced_blc0001020304050607_guppi_57540_01350_HIP51459_0003.gpuspec.0000.h5,[11.458546 16.148485],None,HIP51459_3258.png
3259,3259,3259,3259,HIP194,0.581329,2,1575.2983439999994,0.0202835399800896,[-0.581329 -0.581329],[1575.306343 1575.290345],spliced_blc0001020304050607_guppi_57550_52558_HIP194_0033.gpuspec.0000.h5,[40.454613 50.85368 ],None,HIP194_3259.png
3260,3260,3260,3260,HIP35643,3.864862000000002,2,1623.7090510000005,0.02031966244003177,[ 3.864862 -1.358442],[1623.710171 1623.707931],spliced_blc0001020304050607_guppi_57571_70820_HIP35643_0021.gpuspec.0000.h5,[12.05123  14.024779],None,HIP35643_3260.png
3261,3261,3261,3261,HIP101180,3.95096,2,1420.52811,0.020328035200014468,[-3.95096   3.826596],[1420.529053 1420.527167],spliced_blc0001020304050607_guppi_57668_00498_HIP101180_0018.gpuspec.0000.h5,[10.936783 10.868757],None,HIP101180_3261.png
3262,3262,3262,3262,HIP40774,3.970093,2,1126.9990480000001,0.020339429659958764,[-3.970093 -2.745583],[1126.999956 1126.99814 ],spliced_blc0001020304050607_guppi_57677_47620_HIP40774_0033.gpuspec.0000.h5,[10.511851 10.428985],None,HIP40774_3262.png
3263,3263,3263,3263,HIP36915,3.9892260000000004,3,1621.024016,0.02034202411992528,[ 2.630785  2.630785 -3.989226],[1621.024885 1621.024885 1621.023147],spliced_blc0001020304050607_guppi_57955_68954_HIP36915_0025.gpuspec.0000.h5,[18.923156 18.923156 28.06615 ],None,HIP36915_3263.png
3264,3264,3264,3264,HIP112190,3.89195,4,1620.8799805,0.020382109000065023,[-3.803273 -3.89195  -3.803273 -3.89195 ],[1620.881072 1620.878889 1620.881072 1620.878889],spliced_blc0001020304050607_guppi_57515_56381_HIP112190_0011.gpuspec.0000.h5,[12.445849 11.203089 12.445849 11.203089],None,HIP112190_3264.png
3265,3265,3265,3265,HIP92283,3.43437,2,1420.2613055,0.02042408940012409,[-1.234077  3.43437 ],[1420.263377 1420.259234],spliced_blc0001020304050607_guppi_57660_02999_HIP92283_0015.gpuspec.0000.h5,[12.033716 12.056697],None,HIP92283_3265.png
3266,3266,3266,3266,HIP22762,3.970093,2,1626.1355795,0.020428529659858863,[-3.970093 -3.78833 ],[1626.136528 1626.134631],spliced_blc0001020304050607_guppi_57620_51649_Hip22762_0033.gpuspec.0000.h5,[40.065853 29.341642],None,HIP22762_3266.png
3267,3267,3267,3267,HIP19337,3.95096,2,1676.0538475,0.0204567352000647,[3.95096  3.558734],[1676.054849 1676.052846],spliced_blc0001020304050607_guppi_57606_41034_Hip19337_0003.gpuspec.0000.h5,[35.478026 12.870308],None,HIP19337_3267.png
3268,3268,3268,3268,HIP8543,3.9031279999999997,2,1420.5042045,0.020482151359942826,[2.391622 3.903128],[1420.505318 1420.503091],spliced_blc0001020304050607_guppi_57928_47983_HIP8543_0026.gpuspec.0000.h5,[10.136935 10.220414],None,HIP8543_3268.png
3269,3269,3269,3269,HIP35643,0.009566,2,1681.4616754999995,0.020496494920010842,[-0.009566 -0.009566],[1681.470972 1681.452379],spliced_blc0001020304050607_guppi_57578_74795_Hip35643_0005.gpuspec.0000.h5,[18.343117 23.332558],None,HIP35643_3269.png
3270,3270,3270,3270,HIP18324,3.156942,2,1420.4506095000006,0.020510772039920654,[-2.114194  3.156942],[1420.453303 1420.447916],spliced_blc0001020304050607_guppi_57900_63774_HIP18324_0045.gpuspec.0000.h5,[14.530356 14.396406],None,HIP18324_3270.png
3271,3271,3271,3271,HIP17147,0.009853,2,1681.6271065,0.020528620860183186,[-0.009853 -0.009853],[1681.636417 1681.617796],spliced_blc0001020304050607_guppi_57523_69379_HIP17147_0015.gpuspec.0000.h5,[ 77.965903 102.508943],None,HIP17147_3271.png
3272,3272,3272,3272,HIP84607,3.980628,2,1618.0439255000001,0.02055200136017023,[ 3.074148 -3.980628],[1618.044908 1618.042943],spliced_blc02030405_2bit_guppi_57470_50207_HIP84607_0021.gpuspec.0000.h5,[15.430921 18.932017],None,HIP84607_3272.png
3273,3273,3273,3273,HIP112245,3.960922,2,1679.9571314999994,0.020678759639870457,[3.763861 3.960922],[1679.958213 1679.95605 ],spliced_blc0001020304050607_guppi_57535_47147_HIP112245_0021.gpuspec.0000.h5,[16.451675 19.885124],None,HIP112245_3273.png
3274,3274,3274,3274,HIP99572,3.832832,2,1420.5937385,0.020691983839843643,[1.625751 3.832832],[1420.595095 1420.592382],spliced_blc0001020304050607_guppi_57514_40640_HIP99572_0009.gpuspec.0000.h5,[17.63418  17.385123],None,HIP99572_3274.png
3275,3275,3275,3275,HIP29525,0.009566,3,1681.624466,0.02070879492010012,[0.009566 0.009566 0.009566],[1681.633859 1681.619267 1681.615073],spliced_blc3031323334353637_guppi_57886_79636_HIP29525_0010.gpuspec.0000.h5,[11.018853 10.891622 11.207501],None,HIP29525_3275.png
3276,3276,3276,3276,HIP23512,0.44005900000000003,2,1601.1486344999994,0.0207341725799302,[-0.440059 -0.430492],[1601.157135 1601.140134],spliced_blc0001020304050607_guppi_57903_64571_HIP23512_0051.gpuspec.0000.h5,[25.260197 28.798526],None,HIP23512_3276.png
3277,3277,3277,3277,HIP86400,0.019133,2,1528.1573440000002,0.020849794460105826,[0.019133 0.009566],[1528.166781 1528.147907],spliced_blc0001020304050607_guppi_57972_11909_HIP86400_0008.gpuspec.0000.h5,[11.184711 12.36088 ],None,HIP86400_3277.png
3278,3278,3278,3278,HIP63762,3.97966,2,1625.833423,0.020933629200070813,[3.97966 3.97966],[1625.834581 1625.832265],spliced_blc0001020304050607_guppi_57626_75516_Hip63762_0024.gpuspec.0000.h5,[15.636675 10.093437],None,HIP63762_3278.png
3279,3279,3279,3279,HIP82003,3.9215089999999995,2,1619.0731565,0.020996071580110253,[1.645457 3.921509],[1619.074465 1619.071848],spliced_blc0001020304050607_guppi_57526_22271_HIP82003_0003.gpuspec.0000.h5,[22.189024 21.441268],None,HIP82003_3279.png
3280,3280,3280,3280,HIP42172,0.009566,2,1556.5803555000002,0.02103549491990055,[-0.009566 -0.009566],[1556.589897 1556.570814],spliced_blc3031323334353637_guppi_57872_82270_HIP42172_0020.gpuspec.0000.h5,[10.699514 11.163975],None,HIP42172_3280.png
3281,3281,3281,3281,HIP19335,2.908213,3,1420.4768095000006,0.02109084406005684,[-2.736016  2.908213  2.669051],[1420.480289 1420.477591 1420.47333 ],spliced_blc0001020304050607_guppi_57599_48843_Hip19335_0027.gpuspec.0000.h5,[24.886673 24.42378  24.064146],None,HIP19335_3281.png
3282,3282,3282,3282,HIP93805,3.912694,2,1625.663859,0.02136564627994974,[-3.912694  2.305524],[1625.665354 1625.662364],spliced_blc0001020304050607_guppi_57664_84435_HIP93805_0039.gpuspec.0000.h5,[12.106115 14.393879],None,HIP93805_3282.png
3283,3283,3283,3283,HIP23783,0.009853,2,1554.2655,0.021400920860106785,[-0.009853 -0.009853],[1554.275207 1554.255793],spliced_blc0001020304050607_guppi_57532_64710_HIP23783_0015.gpuspec.0000.h5,[ 74.306324 134.42073 ],None,HIP23783_3283.png
3284,3284,3284,3284,HIP114622,3.319572,2,1420.5185975,0.02142712264000429,[-2.611652  3.319572],[1420.521366 1420.515829],spliced_blc0001020304050607_guppi_57622_28853_Hip114622_0027.gpuspec.0000.h5,[13.736038 13.556692],None,HIP114622_3284.png
3285,3285,3285,3285,HIP11029,0.374415,3,1605.0127625,0.02152649729991529,[-0.354709 -0.354709 -0.374415],[1605.021761 1605.009761 1605.003764],spliced_blc0001020304050607_guppi_57525_60002_HIP11029_0015.gpuspec.0000.h5,[46.013969 49.489569 45.995431],None,HIP11029_3285.png
3286,3286,3286,3286,HIP75266,0.009853,3,1557.563162,0.02153952086000696,[0.009853 0.009853 0.009853],[1557.572932 1557.567941 1557.553392],spliced_blc0001020304050607_guppi_57523_26715_HIP75266_0015.gpuspec.0000.h5,[16.593395 22.181572 20.940753],None,HIP75266_3286.png
3287,3287,3287,3287,HIP103096,2.621218,2,1420.467613,0.021748227159926657,[-2.621218  1.396708],[1420.471994 1420.463232],spliced_blc0001020304050607_guppi_57683_08276_HIP103096_0021.gpuspec.0000.h5,[18.810503 18.919688],None,HIP103096_3287.png
3288,3288,3288,3288,HIP1692,3.3795919999999997,2,1625.9254625,0.021748415040143312,[-3.379592 -2.423848],[1625.928251 1625.922674],spliced_blc0001020304050607_guppi_57550_46304_HIP1692_0015.gpuspec.0000.h5,[15.475947 43.887341],None,HIP1692_3288.png
3289,3289,3289,3289,HIP12158,3.773714,2,1625.508428,0.02178615868001816,[-3.773714  3.01503 ],[1625.510406 1625.50645 ],spliced_blc0001020304050607_guppi_57525_62277_HIP12158_0021.gpuspec.0000.h5,[12.024557 11.997471],None,HIP12158_3289.png
3290,3290,3290,3290,HIP11569,0.8867729999999999,3,1604.7400495,0.021796991259956367,[-0.886773 -0.768537 -0.857214],[1604.748095 1604.742084 1604.732004],spliced_blc0001020304050607_guppi_57511_66656_HIP11569_0020.gpuspec.0000.h5,[10.726268 10.953871 11.025949],None,HIP11569_3290.png
3291,3291,3291,3291,HIP58576,0.0,2,1526.541717,0.021830600000157567,[-0. -0.],[1526.55164  1526.531794],spliced_blc02030405_2bit_guppi_57454_26933_HIP58576_0003.gpuspec.0000.h5,[18.536002 27.667112],None,HIP58576_3291.png
3292,3292,3292,3292,HIP102101,0.679221,3,1601.4073155,0.0218391010199302,[-0.679221 -0.621822 -0.669654],[1601.415816 1601.403808 1601.398815],spliced_blc0001020304050607_guppi_57972_24621_HIP102101_0044.gpuspec.0000.h5,[12.222859 11.834757 12.405059],None,HIP102101_3292.png
3293,3293,3293,3293,HIP1444,0.009853,2,1558.698068,0.021878320860152026,[-0.009853 -0.      ],[1558.707992 1558.688144],spliced_blc0001020304050607_guppi_57522_55365_HIP1444_0003.gpuspec.0000.h5,[13.7046   12.697343],None,HIP1444_3293.png
3294,3294,3294,3294,HIP116106,3.911656,2,1626.136223,0.021886650720122885,[-3.911656 -3.576653],[1626.137957 1626.134489],spliced_blc0001020304050607_guppi_57516_50384_HIP116106_0003.gpuspec.0000.h5,[72.291494 52.728953],None,HIP116106_3294.png
3295,3295,3295,3295,HIP101382,0.468758,2,1575.0103455,0.02196456195990974,[-0.449625 -0.468758],[1575.019345 1575.001346],spliced_blc0001020304050607_guppi_57972_22538_HIP101382_0038.gpuspec.0000.h5,[38.475097 36.834628],None,HIP101382_3295.png
3296,3296,3296,3296,HIP22361,3.931362000000002,2,1618.078259,0.02198649243985056,[-3.931362 -3.606212],[1618.079997 1618.076521],spliced_blc02030405_2bit_guppi_57501_79687_HIP22361_0023.gpuspec.0000.h5,[20.523459 18.068028],None,HIP22361_3296.png
3297,3297,3297,3297,HIP98036,3.7787629999999996,2,1619.4909825,0.022065785059746226,[-3.539601 -3.778763],[1619.493077 1619.488888],spliced_blc0001020304050607_guppi_57665_02685_HIP98036_0051.gpuspec.0000.h5,[11.912091 23.308685],None,HIP98036_3297.png
3298,3298,3298,3298,HIP39494,0.468758,2,1604.1561275,0.022074561959882125,[-0.468758 -0.468758],[1604.165177 1604.147078],spliced_blc0001020304050607_guppi_57591_64874_Hip39494_0002.gpuspec.0000.h5,[12.351563 12.271696],None,HIP39494_3298.png
3299,3299,3299,3299,HIP94346,0.8131520000000001,2,1600.8899385,0.0224578622399302,[-0.813152 -0.803585],[1600.898439 1600.881438],spliced_blc0001020304050607_guppi_57754_73646_HIP94346_0005.gpuspec.0000.h5,[31.492127 35.043476],None,HIP94346_3299.png
3300,3300,3300,3300,HIP2552,0.601035,2,1604.973423,0.022473381700042958,[-0.601035 -0.591182],[1604.982376 1604.96447 ],spliced_blc02030405_2bit_guppi_57401_HIP2552_0008.gpuspec.0000.h5,[12.218168 13.369508],None,HIP2552_3300.png
3301,3301,3301,3301,HIP60866,3.893561,4,1618.4825500000006,0.02263245181977964,[-3.099543 -2.736016 -2.736016  3.893561],[1618.484661 1618.482138 1618.482138 1618.480439],spliced_blc0001020304050607_guppi_57584_00163_Hip60866_0021.gpuspec.0000.h5,[25.785023 48.597051 48.597051 48.599837],None,HIP60866_3301.png
3302,3302,3302,3302,HIP71253,3.990481,2,1626.1364555,0.022650122219990142,[-3.69489  -3.990481],[1626.138371 1626.13454 ],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[53.968911 18.253272],None,HIP71253_3302.png
3303,3303,3303,3303,HIP89825,3.911656,3,1420.4932185,0.02265115072006854,[ 2.896793 -0.        3.911656],[1420.4953   1420.49298  1420.491137],spliced_blc0001020304050607_guppi_57520_36319_HIP89825_0015.gpuspec.0000.h5,[13.710468 13.335399 13.356197],None,HIP89825_3303.png
3304,3304,3304,3304,HIP106231,3.673532,2,1420.5228875,0.022666417840003648,[2.372489 3.673532],[1420.525476 1420.520299],spliced_blc0001020304050607_guppi_57587_31524_Hip106231_0045.gpuspec.0000.h5,[10.093272 10.097254],None,HIP106231_3304.png
3305,3305,3305,3305,HIP70857,3.864862000000002,2,1626.136527,0.02273966243992453,[-3.864862 -2.582952],[1626.138747 1626.134307],spliced_blc0001020304050607_guppi_57650_62900_Hip70857_0027.gpuspec.0000.h5,[64.574718 28.827014],None,HIP70857_3305.png
3306,3306,3306,3306,HIP34115,0.009566,2,1527.474585,0.02286699491990352,[-0.009566 -0.009566],[1527.484959 1527.464211],spliced_blc0001020304050607_guppi_57556_62857_HIP34115_0009.gpuspec.0000.h5,[10.24289  10.682113],None,HIP34115_3306.png
3307,3307,3307,3307,HIP33142,0.009853,2,1529.5462775,0.022882620859992462,[-0.009853 -0.009853],[1529.556658 1529.535897],spliced_blc0001020304050607_guppi_57549_68866_HIP33142_0023.gpuspec.0000.h5,[11.354265 13.800239],None,HIP33142_3307.png
3308,3308,3308,3308,HIP1444,0.009853,3,1530.709747,0.02288372085986463,[-0.009853 -0.009853 -0.009853],[1530.720128 1530.708817 1530.699366],spliced_blc0001020304050607_guppi_57522_55365_HIP1444_0003.gpuspec.0000.h5,[47.54167  26.355785 15.17801 ],None,HIP1444_3308.png
3309,3309,3309,3309,HIP68682,0.43353400000000003,2,1600.2107230000001,0.02290732707999489,[-0.433534 -0.403975],[1600.220225 1600.201221],spliced_blc0001020304050607_guppi_57508_15079_HIP68682_0003.gpuspec.0000.h5,[29.670623 24.905492],None,HIP68682_3309.png
3310,3310,3310,3310,HIP35643,0.210463,3,1578.8805565,0.022971239060107826,[-0.210463 -0.210463 -0.210463],[1578.890556 1578.872558 1578.870557],spliced_blc0001020304050607_guppi_57571_70820_HIP35643_0021.gpuspec.0000.h5,[14.984403 15.05291  13.427666],None,HIP35643_3310.png
3311,3311,3311,3311,HIP64577,0.46309300000000003,2,1576.1520945000002,0.023036189659889284,[-0.45324  -0.463093],[1576.161593 1576.142596],spliced_blc02030405_2bit_guppi_57459_26058_HIP64577_0003.gpuspec.0000.h5,[14.453853 15.823819],None,HIP64577_3311.png
3312,3312,3312,3312,HIP111169,3.7835669999999997,4,1420.546088,0.023103279539809004,[ 3.783567 -0.443387 -0.443387  3.093854],[1420.548644 1420.546841 1420.546841 1420.543532],spliced_blc0001020304050607_guppi_57535_44934_HIP111169_0015.gpuspec.0000.h5,[10.3291   10.617748 10.617748 10.67496 ],None,HIP111169_3312.png
3313,3313,3313,3313,HIP23875,0.009853,2,1529.4621734999994,0.023219220860143074,[-0.009853 -0.009853],[1529.472707 1529.45164 ],spliced_blc02030405_2bit_guppi_57478_84308_HIP23875_0003.gpuspec.0000.h5,[74.051561 72.715534],None,HIP23875_3313.png
3314,3314,3314,3314,HIP70950,0.009566,2,1549.7133804999999,0.02325969492003754,[0.009566 0.009566],[1549.723933 1549.702828],spliced_blc0001020304050607_guppi_57927_09297_HIP70950_0039.gpuspec.0000.h5,[42.687271 25.640099],None,HIP70950_3314.png
3315,3315,3315,3315,HIP98767,0.5452899999999999,2,1575.8272474999999,0.02342033979987817,[-0.54529  -0.535723],[1575.836748 1575.817747],spliced_blc0001020304050607_guppi_58210_45335_HIP98767_0049.gpuspec.0000.h5,[ 85.72601  116.202701],None,HIP98767_3315.png
3316,3316,3316,3316,HIP75829,0.35396,2,1605.5558675,0.023524195199885328,[-0.315694 -0.35396 ],[1605.565817 1605.545918],spliced_blc0001020304050607_guppi_58064_67619_HIP75829_0019.gpuspec.0000.h5,[26.382821 31.964282],None,HIP75829_3316.png
3317,3317,3317,3317,HIP86400,0.019133,3,1529.7754424999994,0.02359649446004913,[0.019133 0.009566 0.009566],[1529.786128 1529.774528 1529.764757],spliced_blc0001020304050607_guppi_57972_11909_HIP86400_0008.gpuspec.0000.h5,[10.439099 15.074756 11.74458 ],None,HIP86400_3317.png
3318,3318,3318,3318,HIP72622,3.5874339999999996,2,1420.3297475,0.023661245079989228,[1.549771 3.587434],[1420.332969 1420.326526],spliced_blc0001020304050607_guppi_57597_86231_Hip72622_0009.gpuspec.0000.h5,[14.226519 13.076034],None,HIP72622_3318.png
3319,3319,3319,3319,HIP20641,3.912694,2,1420.4202315000002,0.023670146280009047,[2.573386 3.912694],[1420.422774 1420.417689],spliced_blc0001020304050607_guppi_57956_57290_HIP20641_0043.gpuspec.0000.h5,[25.337922 24.197453],None,HIP20641_3319.png
3320,3320,3320,3320,HIP29067,0.364562,3,1560.956324,0.023682076440235657,[-0.344856 -0.344856 -0.364562],[1560.966323 1560.949824 1560.946325],spliced_blc0001020304050607_guppi_57519_75429_HIP29067_0002.gpuspec.0000.h5,[10.063032 10.038175 10.157622],None,HIP29067_3320.png
3321,3321,3321,3321,HIP72659,0.373093,2,1605.1884315,0.023722589660107825,[-0.373093 -0.373093],[1605.198431 1605.178432],spliced_blc0001020304050607_guppi_57570_14139_HIP72659_0002.gpuspec.0000.h5,[68.892258 65.975078],None,HIP72659_3321.png
3322,3322,3322,3322,GJ411,2.867234,3,1675.931397,0.0238242210798059,[2.56179  2.867234 2.345023],[1675.936205 1675.934282 1675.926589],spliced_blc0001020304050607_guppi_57542_84369_GJ411_0003.gpuspec.0000.h5,[157.437779 131.338533 198.749784],None,GJ411_3322.png
3323,3323,3323,3323,HIP105932,3.721365,2,1626.1295630000006,0.023825706300010727,[-3.721365  2.401189],[1626.132578 1626.126548],spliced_blc0001020304050607_guppi_57659_08153_HIP105932_0003.gpuspec.0000.h5,[27.64005  18.960087],None,HIP105932_3323.png
3324,3324,3324,3324,GJ412B,3.97966,2,1555.644657,0.02383542919999769,[-0.105231  3.97966 ],[1555.647134 1555.64218 ],spliced_blc0001020304050607_guppi_57577_83951_Gj412b_0009.gpuspec.0000.h5,[218.277517  67.492859],Interesting but not ET,GJ412B_3324.png
3325,3325,3325,3325,HIP28103,3.0804099999999996,3,1420.3907665000006,0.02384219419987103,[-2.305524 -2.802981  3.08041 ],[1420.395135 1420.393023 1420.386398],spliced_blc0001020304050607_guppi_57641_43823_HIP28103_0003.gpuspec.0000.h5,[15.201905 15.289402 14.837059],Plotting issue,HIP28103_3325.png
3326,3326,3326,3326,HIP90959,2.473113,2,1626.0962545,0.023988882060170386,[-2.473113 -2.256346],[1626.101965 1626.090544],spliced_blc02030405_2bit_guppi_57479_46923_HIP90959_0009.gpuspec.0000.h5,[15.611862 15.31389 ],None,HIP90959_3326.png
3327,3327,3327,3327,HIP28614,3.95096,3,1625.8035695,0.02406473519995937,[ 3.415237 -3.95096  -2.841247],[1625.806211 1625.804077 1625.800928],spliced_blc0001020304050607_guppi_57641_45928_HIP28614_0009.gpuspec.0000.h5,[18.363666 12.520918 14.461315],None,HIP28614_3327.png
3328,3328,3328,3328,HIP49841,3.744155,2,1620.637274,0.02410699610006659,[-3.744155 -3.5668  ],[1620.640369 1620.634179],spliced_blc02030405_2bit_guppi_57500_09109_HIP49841_0009.gpuspec.0000.h5,[31.021179 64.995363],Interesting but not ET,HIP49841_3328.png
3329,3329,3329,3329,HIP4907,3.9413940000000003,2,1618.173396,0.024208640280109748,[-2.114194  3.941394],[1618.176123 1618.170669],spliced_blc0001020304050607_guppi_57803_82877_HIP4907_0038.gpuspec.0000.h5,[18.169819 20.70692 ],None,HIP4907_3329.png
3330,3330,3330,3330,HIP19855,0.009853,2,1573.6190245,0.024246620859800137,[-0.009853 -0.009853],[1573.630025 1573.608024],spliced_blc02030405_2bit_guppi_57455_00040_HIP19855_0021.gpuspec.0000.h5,[14.478445 10.800174],None,HIP19855_3330.png
3331,3331,3331,3331,HIP28614,2.056795,2,1679.992064,0.02431059290012955,[-2.056795 -2.056795],[1679.998795 1679.985333],spliced_blc0001020304050607_guppi_57641_45928_HIP28614_0009.gpuspec.0000.h5,[20.678638 16.855379],None,HIP28614_3331.png
3332,3332,3332,3332,HIP48714,0.009566,2,1535.3529440000002,0.02432779491996701,[-0.009566 -0.009566],[1535.363982 1535.341906],spliced_blc0001020304050607_guppi_57619_62412_Hip48714_0003.gpuspec.0000.h5,[46.550283 48.206553],None,HIP48714_3332.png
3333,3333,3333,3333,HIP52469,3.683099,2,1626.118953,0.0243397173800174,[-3.290872 -3.683099],[1626.122282 1626.115624],spliced_blc0001020304050607_guppi_57741_33770_HIP52469_0009.gpuspec.0000.h5,[13.982459 10.01538 ],None,HIP52469_3333.png
3334,3334,3334,3334,HIP17749,3.319572,2,1625.7181945,0.02442352263994244,[-3.319572  2.736016],[1625.722325 1625.714064],spliced_blc0001020304050607_guppi_57750_15059_HIP17749_0021.gpuspec.0000.h5,[13.593376 10.417928],None,HIP17749_3334.png
3335,3335,3335,3335,HIP85653,0.009566,3,1554.3901795000006,0.02460389491989521,[0.009566 0.009566 0.009566],[1554.401343 1554.398431 1554.379016],spliced_blc0001020304050607_guppi_57676_79295_HIP85653_0033.gpuspec.0000.h5,[11.362008 12.176828 12.522265],None,HIP85653_3335.png
3336,3336,3336,3336,HIP109638,3.750064,2,1420.4965015,0.024667795680095243,[-3.463069  3.750064],[1420.499839 1420.493164],spliced_blc0001020304050607_guppi_57601_25588_Hip109638_0021.gpuspec.0000.h5,[12.533987 12.330993],None,HIP109638_3336.png
3337,3337,3337,3337,HIP71253,0.009853,2,1533.2815245,0.024688820859934246,[0.009853 0.009853],[1533.292726 1533.270323],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[16.147809 18.481697],None,HIP71253_3337.png
3338,3338,3338,3338,HIP99742,0.344394,2,1572.7386755,0.024690000279831703,[-0.325261 -0.344394],[1572.749175 1572.728176],spliced_blc0001020304050607_guppi_57683_81687_HIP99742_0045.gpuspec.0000.h5,[13.385475 13.484237],None,HIP99742_3338.png
3339,3339,3339,3339,HIP12447,3.419004,3,1626.1142715,0.02469149847992546,[ 2.748998 -3.34018   3.419004],[1626.118315 1626.111932 1626.110228],spliced_blc02030405_2bit_guppi_57472_71437_HIP12447_0021.gpuspec.0000.h5,[11.094763 11.211464 11.22403 ],None,HIP12447_3339.png
3340,3340,3340,3340,HIP37349,3.832832,2,1618.3034205,0.024700383839977958,[-3.832832 -3.596359],[1618.306599 1618.300242],spliced_blc02030405_2bit_guppi_57446_12346_HIP37349_0015.gpuspec.0000.h5,[13.258666 12.454414],None,HIP37349_3340.png
3341,3341,3341,3341,HIP17414,1.922864,2,1676.0698025000006,0.024748931679836685,[-1.922864 -1.922864],[1676.077014 1676.062591],spliced_blc0001020304050607_guppi_57592_44953_Hip17414_0002.gpuspec.0000.h5,[17.466524 29.822052],None,HIP17414_3341.png
3342,3342,3342,3342,HIP3979,3.6543989999999997,3,1625.2127405,0.024932023379812925,[-1.559338 -3.654399  3.223907],[1625.216399 1625.214441 1625.209082],spliced_blc0001020304050607_guppi_57585_45620_Hip3979_0027.gpuspec.0000.h5,[10.360264 10.144147 34.296241],None,HIP3979_3342.png
3343,3343,3343,3343,HIP65477,0.660154,2,1599.0388845,0.025048811480107826,[-0.650301 -0.660154],[1599.048884 1599.028885],spliced_blc0001020304050607_guppi_57537_12324_HIP65477_0015.gpuspec.0000.h5,[46.708314 41.21859 ],None,HIP65477_3343.png
3344,3344,3344,3344,HIP97222,0.210463,2,1599.806174,0.025172339059927967,[-0.200896 -0.210463],[1599.817174 1599.795174],spliced_blc0001020304050607_guppi_57683_77456_HIP97222_0033.gpuspec.0000.h5,[39.831461 40.651053],None,HIP97222_3344.png
3345,3345,3345,3345,HIP75253,3.9510690000000004,4,1420.4284925000006,0.02519603878010572,[-3.951069 -3.872244 -1.832665 -1.832665],[1420.431648 1420.427029 1420.425337 1420.425337],spliced_blc0001020304050607_guppi_57523_24567_HIP75253_0009.gpuspec.0000.h5,[10.215995 10.593576 10.477944 10.477944],None,HIP75253_3345.png
3346,3346,3346,3346,HIP68682,3.998793,2,1626.1375345000001,0.02520532365988861,[-3.998793 -3.845729],[1626.140594 1626.134475],spliced_blc0001020304050607_guppi_57955_05897_HIP68682_0036.gpuspec.0000.h5,[96.454954 10.687081],None,HIP68682_3346.png
3347,3347,3347,3347,HIP113409,0.689713,4,1599.488516,0.025292074059963487,[-0.670007 -0.670007 -0.660154 -0.689713],[1599.498564 1599.487565 1599.485464 1599.478468],spliced_blc0001020304050607_guppi_57530_46571_HIP113409_0009.gpuspec.0000.h5,[25.738657 23.884644 22.441881 24.394874],None,HIP113409_3347.png
3348,3348,3348,3348,HIP105406,2.123761,2,1420.385001,0.02538117581970837,[2.123761 1.243644],[1420.392078 1420.377924],spliced_blc0001020304050607_guppi_57662_09275_HIP105406_0009.gpuspec.0000.h5,[13.284677 16.062164],None,HIP105406_3348.png
3349,3349,3349,3349,HIP68337,0.522211,4,1603.836399,0.025400414820237256,[-0.482799 -0.482799 -0.502505 -0.522211],[1603.846848 1603.836847 1603.834947 1603.82595 ],spliced_blc0001020304050607_guppi_57543_13131_HIP68337_0045.gpuspec.0000.h5,[10.329878 10.38403  12.729628 13.285678],None,HIP68337_3349.png
3350,3350,3350,3350,HIP103256,3.931362000000002,3,1623.9273585,0.02547459243992289,[ 3.832832 -3.931362  2.147962],[1623.930682 1623.928521 1623.924035],spliced_blc0001020304050607_guppi_57552_32356_HIP103256_0039.gpuspec.0000.h5,[11.168453 10.450682 13.105914],None,HIP103256_3350.png
3351,3351,3351,3351,HIP12832,3.79342,2,1420.264718,0.025500600399873945,[-3.79342   1.172512],[1420.268343 1420.261093],spliced_blc02030405_2bit_guppi_57473_72140_HIP12832_0021.gpuspec.0000.h5,[11.440494 11.809333],None,HIP12832_3351.png
3352,3352,3352,3352,HIP34017,0.009853,2,1525.6464664999999,0.02553802086004122,[-0.009853 -0.009853],[1525.658054 1525.634879],spliced_blc02030405_2bit_guppi_57422_17216_HIP34017_0008.gpuspec.0000.h5,[11.765272 10.762058],None,HIP34017_3352.png
3353,3353,3353,3353,HIP99764,0.009566,3,1554.7690914999994,0.025618094920085814,[0.009566 0.009566 0.009566],[1554.780716 1554.776883 1554.757467],spliced_blc0001020304050607_guppi_57683_83804_HIP99764_0051.gpuspec.0000.h5,[14.137546 15.297234 27.235868],None,HIP99764_3353.png
